address,c_b_no,Borough,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source
78 WEST  170 STREET,204,BRONX,40.841841,-73.938093,0.7,street_center,,W 170th St,,,New York,NY,New York County,10032,US,TIGER/Line® dataset from the US Census Bureau
78 WEST 170 STREET,204,BRONX,40.841841,-73.938093,0.7,street_center,,W 170th St,,,New York,NY,New York County,10032,US,TIGER/Line® dataset from the US Census Bureau
78-19 JAMAICA AVENUE,409,QUEENS,40.725492,-73.98375,0.88,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
78-29 AUSTIN STREET,406,QUEENS,40.71328,-73.834278,0.8,nearest_rooftop_match,78-14,Austin St,,,Forest Hills,NY,Queens County,11375,US,City of New York
781 ELSMERE PLACE,206,BRONX,40.843055,-73.888726,0.9,range_interpolation,781,Elsmere Pl,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
785 EAST   34 STREET,317,BROOKLYN,40.745434,-73.977905,0.7,street_center,,E 34th St,,,New York,NY,New York County,10016,US,TIGER/Line® dataset from the US Census Bureau
785 EAST 34 STREET,317,BROOKLYN,40.745434,-73.977905,0.7,street_center,,E 34th St,,,New York,NY,New York County,10016,US,TIGER/Line® dataset from the US Census Bureau
786 PARK PLACE,308,BROOKLYN,40.772239,-73.963248,0.85,range_interpolation,786,Park Ave,,,New York,NY,New York County,10021,US,TIGER/Line® dataset from the US Census Bureau
788 FAIRMOUNT PLACE,206,BRONX,40.843763,-73.891414,0.9,range_interpolation,788,Fairmount Pl,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
79 ELDRIDGE STREET,103,MANHATTAN,40.717082,-73.992748,1,range_interpolation,79,Eldridge St,,,New York,NY,New York County,10002,US,TIGER/Line® dataset from the US Census Bureau
79 GANSEVOORT STREET,102,MANHATTAN,40.739531,-74.007391,1,range_interpolation,79,Gansevoort St,,,New York,NY,New York County,10014,US,TIGER/Line® dataset from the US Census Bureau
79 GANSEVOORT STREET,102,MANHATTAN,40.739531,-74.007391,1,range_interpolation,79,Gansevoort St,,,New York,NY,New York County,10014,US,TIGER/Line® dataset from the US Census Bureau
79 GATEWAY DRIVE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
79 SOUTH    2 STREET,301,BROOKLYN,40.72415,-73.988749,0.9,rooftop,79,E 2nd St,,,New York,NY,New York County,10003,US,City of New York
79 SOUTH    2 STREET,301,BROOKLYN,40.72415,-73.988749,0.9,rooftop,79,E 2nd St,,,New York,NY,New York County,10003,US,City of New York
790 ALLERTON AVENUE,211,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
790 ALLERTON AVENUE,211,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
792 EAST  169 STREET,203,BRONX,40.843038,-73.942746,0.9,range_interpolation,792,W 169th St,,,New York,NY,New York County,10032,US,TIGER/Line® dataset from the US Census Bureau
794 BEDFORD AVENUE,303,BROOKLYN,40.696954,-73.95656,0.9,range_interpolation,794,Bedford Ave,,,Brooklyn,NY,Kings County,11205,US,TIGER/Line® dataset from the US Census Bureau
794 CLASSON AVENUE,308,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
8 WEST   45 STREET,105,MANHATTAN,40.755359,-73.979709,1,range_interpolation,8,W 45th St,,,New York,NY,New York County,10036,US,TIGER/Line® dataset from the US Census Bureau
8-29 ASTORIA BOULEVARD,401,QUEENS,40.729852,-73.992238,0.9,nearest_rooftop_match,8,Astor Pl,,,New York,NY,New York County,10003,US,City of New York
80 20 STREET,307,BROOKLYN,40.740644,-73.992999,0.9,range_interpolation,80,W 20th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
80 ADAMS STREET,302,BROOKLYN,40.701741,-73.988744,0.9,range_interpolation,80,Adams St,,,Brooklyn,NY,Kings County,11201,US,TIGER/Line® dataset from the US Census Bureau
80 FLATBUSH AVENUE,302,BROOKLYN,40.725492,-73.98375,0.89,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
80 LINDEN BOULEVARD,317,BROOKLYN,40.65247,-73.955929,0.9,range_interpolation,80,Linden Blvd,,,Brooklyn,NY,Kings County,11226,US,TIGER/Line® dataset from the US Census Bureau
80 WYTHE AVENUE,301,BROOKLYN,40.725492,-73.98375,0.89,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
802 EAST 165 STREET,203,BRONX,40.839005,-73.940234,0.6,street_center,,W 165th St,,,New York,NY,New York County,10032,US,TIGER/Line® dataset from the US Census Bureau
8025 126 STREET,409,QUEENS,40.810111,-73.948987,0.6,street_center,,W 126th St,,,New York,NY,New York County,10027,US,TIGER/Line® dataset from the US Census Bureau
8039 PRESTON COURT,318,BROOKLYN,40.641947,-73.918582,0.9,rooftop,8039,Preston Ct,,,Brooklyn,NY,Kings County,11236,US,City of New York
805 EAST  224 STREET,212,BRONX,40.886006,-73.857933,0.9,range_interpolation,805,E 224th St,,,Bronx,NY,Bronx County,10466,US,TIGER/Line® dataset from the US Census Bureau
807 WASHINGTON AVENUE,308,BROOKLYN,40.673784,-73.963177,0.9,range_interpolation,807,Washington Ave,,,Brooklyn,NY,Kings County,11238,US,TIGER/Line® dataset from the US Census Bureau
807 WASHINGTON AVENUE,308,BROOKLYN,40.673784,-73.963177,0.9,range_interpolation,807,Washington Ave,,,Brooklyn,NY,Kings County,11238,US,TIGER/Line® dataset from the US Census Bureau
807 WASHINGTON AVENUE,308,BROOKLYN,40.673784,-73.963177,0.9,range_interpolation,807,Washington Ave,,,Brooklyn,NY,Kings County,11238,US,TIGER/Line® dataset from the US Census Bureau
808 ELSMERE PLACE,206,BRONX,40.842858,-73.888424,0.9,range_interpolation,808,Elsmere Pl,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
808 ELSMERE PLACE,206,BRONX,40.842858,-73.888424,0.9,range_interpolation,808,Elsmere Pl,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
809 ATLANTIC AVENUE,302,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
80A 4 AVENUE,302,BROOKLYN,40.731666,-73.990501,1,rooftop,80,4th Ave,,,New York,NY,New York County,10003,US,City of New York
81 GATEWAY DRIVE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
81-05 CYPRESS AVENUE,405,QUEENS,40.725492,-73.98375,0.79,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
81-07 KEW GARDENS ROAD,409,QUEENS,40.711757,-73.828899,0.8,range_interpolation,81,Kew Gardens Rd,,,Kew Gardens,NY,Queens County,11415,US,TIGER/Line® dataset from the US Census Bureau
81-42 UTOPIA PARKWAY,408,QUEENS,40.758755,-73.793429,0.8,nearest_rooftop_match,42-12,Utopia Pkwy,,,Flushing,NY,Queens County,11358,US,City of New York
81-80 COOPER AVENUE,405,QUEENS,40.868318,-73.921938,0.85,nearest_rooftop_match,77,Cooper St,,,New York,NY,New York County,10034,US,City of New York
81-80 COOPER AVENUE,405,QUEENS,40.868318,-73.921938,0.85,nearest_rooftop_match,77,Cooper St,,,New York,NY,New York County,10034,US,City of New York
810 EAST 165 STREET,203,BRONX,40.839005,-73.940234,0.6,street_center,,W 165th St,,,New York,NY,New York County,10032,US,TIGER/Line® dataset from the US Census Bureau
811 ELSMERE PLACE,206,BRONX,40.842836,-73.88839,0.9,range_interpolation,811,Elsmere Pl,,,Bronx,NY,Bronx County,10460,US,TIGER/Line® dataset from the US Census Bureau
812 EAST  165 STREET,203,BRONX,40.839005,-73.940234,0.6,street_center,,W 165th St,,,New York,NY,New York County,10032,US,TIGER/Line® dataset from the US Census Bureau
813 45 STREET,312,BROOKLYN,40.758079,-73.986063,0.6,street_center,,W 45th St,,,New York,NY,New York County,10036,US,TIGER/Line® dataset from the US Census Bureau
813 GREENE AVENUE,303,BROOKLYN,40.690358,-73.935707,0.9,range_interpolation,813,Greene Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
813 KINGS HIGHWAY,315,BROOKLYN,40.606475,-73.9642,0.8,nearest_rooftop_match,812,Kings Hwy,,,Brooklyn,NY,Kings County,11223,US,City of New York
8136 BAY 16 STREET,311,BROOKLYN,40.734184,-73.985739,0.6,street_center,,E 16th St,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
815 KINGS HIGHWAY,NA,BROOKLYN,40.606511,-73.964101,0.8,nearest_rooftop_match,814,Kings Hwy,,,Brooklyn,NY,Kings County,11223,US,City of New York
816 58 STREET,312,BROOKLYN,40.767384,-73.981892,0.6,street_center,,W 58th St,,,New York,NY,New York County,10019,US,TIGER/Line® dataset from the US Census Bureau
817 45 STREET,312,BROOKLYN,40.758079,-73.986063,0.6,street_center,,W 45th St,,,New York,NY,New York County,10036,US,TIGER/Line® dataset from the US Census Bureau
81A MALCOLM X BLVD,NA,BROOKLYN,40.800869,-73.950636,1,range_interpolation,81,Malcolm X Blvd,,,New York,NY,New York County,10026,US,TIGER/Line® dataset from the US Census Bureau
82 4 AVENUE,302,BROOKLYN,40.731697,-73.990464,1,range_interpolation,82,4th Ave,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
82 4 AVENUE,302,BROOKLYN,40.731697,-73.990464,1,range_interpolation,82,4th Ave,,,New York,NY,New York County,10003,US,TIGER/Line® dataset from the US Census Bureau
82-02 COOPER AVENUE,405,QUEENS,40.86735,-73.925181,0.85,nearest_rooftop_match,2,Cooper St,,,New York,NY,New York County,10034,US,City of New York
820 60 STREET,312,BROOKLYN,40.762647,-73.967049,0.6,street_center,,E 60th St,,,New York,NY,New York County,10022,US,TIGER/Line® dataset from the US Census Bureau
821 FIRST AVENUE,106,MANHATTAN,40.751357,-73.968187,1,range_interpolation,821,1st Ave,,,New York,NY,New York County,10017,US,TIGER/Line® dataset from the US Census Bureau
821 WILLOUGHBY AVENUE,303,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
822 59 STREET,312,BROOKLYN,40.76031,-73.96411,0.6,street_center,,E 59th St,,,New York,NY,New York County,10022,US,TIGER/Line® dataset from the US Census Bureau
822 59 STREET,308,BROOKLYN,40.76031,-73.96411,0.6,street_center,,E 59th St,,,New York,NY,New York County,10022,US,TIGER/Line® dataset from the US Census Bureau
824 60 STREET,312,BROOKLYN,40.762647,-73.967049,0.6,street_center,,E 60th St,,,New York,NY,New York County,10022,US,TIGER/Line® dataset from the US Census Bureau
825 39 STREET,312,BROOKLYN,40.754861,-73.989338,0.6,street_center,,W 39th St,,,New York,NY,New York County,10018,US,TIGER/Line® dataset from the US Census Bureau
825 GATES AVENUE,303,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
825 WILLOUGHBY AVENUE,303,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
827 STERLING PLACE,308,BROOKLYN,40.672721,-73.951501,0.9,range_interpolation,827,Sterling Pl,,,Brooklyn,NY,Kings County,11216,US,TIGER/Line® dataset from the US Census Bureau
827 STERLING PLACE,NA,BROOKLYN,40.672721,-73.951501,0.9,range_interpolation,827,Sterling Pl,,,Brooklyn,NY,Kings County,11216,US,TIGER/Line® dataset from the US Census Bureau
83 GATEWAY DRIVE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
83-05 116 STREET,409,QUEENS,40.7993,-73.943621,0.8,nearest_rooftop_match,84,E 116th St,,,New York,NY,New York County,10029,US,City of New York
83-07 QUEENS BOULEVARD,404,QUEENS,40.737677,-73.882139,0.8,range_interpolation,83,Queens Blvd,,,Elmhurst,NY,Queens County,11373,US,TIGER/Line® dataset from the US Census Bureau
83-61 116 STREET,409,QUEENS,40.7993,-73.943621,0.8,nearest_rooftop_match,84,E 116th St,,,New York,NY,New York County,10029,US,City of New York
830 54 STREET,312,BROOKLYN,40.764544,-73.983083,0.6,street_center,,W 54th St,,,New York,NY,New York County,10019,US,TIGER/Line® dataset from the US Census Bureau
830 EMPIRE BOULEVARD,309,BROOKLYN,40.663768,-73.935278,0.9,range_interpolation,830,Empire Blvd,,,Brooklyn,NY,Kings County,11213,US,TIGER/Line® dataset from the US Census Bureau
831 FOREST AVENUE,201,BRONX,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
835 FATHER CAPODANNO BOULEVARD,502,STATEN ISLAND,40.57696888,-74.08357898,1,,Could not geocode address. No matches found.,,,,,,,,,
836 EAST 165 STREET,203,BRONX,40.839005,-73.940234,0.6,street_center,,W 165th St,,,New York,NY,New York County,10032,US,TIGER/Line® dataset from the US Census Bureau
838 MONROE STREET,303,BROOKLYN,40.688579,-73.922498,0.9,nearest_rooftop_match,840,Monroe St,,,Brooklyn,NY,Kings County,11221,US,City of New York
84 14 STREET,306,BROOKLYN,40.737032,-73.995775,0.9,range_interpolation,84,W 14th St,,,New York,NY,New York County,10011,US,TIGER/Line® dataset from the US Census Bureau
84 PROSPECT STREET,501,STATEN ISLAND,40.700485,-73.987071,0.9,range_interpolation,84,Prospect St,,,Brooklyn,NY,Kings County,11201,US,TIGER/Line® dataset from the US Census Bureau
84-18 GRAND AVENUE,404,QUEENS,40.721691,-74.00253,0.85,nearest_rooftop_match,83,Grand St,,,New York,NY,New York County,10013,US,City of New York
84-52 GRAND AVENUE,404,QUEENS,40.734559,-73.882318,0.9,rooftop,84-52,Grand Ave,,,Elmhurst,NY,Queens County,11373,US,City of New York
842 LIBERTY AVENUE,305,BROOKLYN,40.677198,-73.878593,0.9,range_interpolation,842,Liberty Ave,,,Brooklyn,NY,Kings County,11208,US,TIGER/Line® dataset from the US Census Bureau
844 BEDFORD AVENUE,303,BROOKLYN,40.695051,-73.956168,0.9,range_interpolation,844,Bedford Ave,,,Brooklyn,NY,Kings County,11205,US,TIGER/Line® dataset from the US Census Bureau
844 BEDFORD AVENUE,303,BROOKLYN,40.695051,-73.956168,0.9,range_interpolation,844,Bedford Ave,,,Brooklyn,NY,Kings County,11205,US,TIGER/Line® dataset from the US Census Bureau
844 BEDFORD AVENUE,303,BROOKLYN,40.695051,-73.956168,0.9,range_interpolation,844,Bedford Ave,,,Brooklyn,NY,Kings County,11205,US,TIGER/Line® dataset from the US Census Bureau
844 FAILE STREET,202,BRONX,40.818167,-73.887281,0.9,range_interpolation,844,Faile St,,,Bronx,NY,Bronx County,10474,US,TIGER/Line® dataset from the US Census Bureau
845 HOWARD AVENUE,316,BROOKLYN,40.66193,-73.918397,0.9,range_interpolation,845,Howard Ave,,,Brooklyn,NY,Kings County,11212,US,TIGER/Line® dataset from the US Census Bureau
845 KENT AVENUE,303,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
846 7 AVENUE,105,MANHATTAN,40.763846,-73.981468,1,range_interpolation,846,7th Ave,,,New York,NY,New York County,10019,US,TIGER/Line® dataset from the US Census Bureau
846 7 AVENUE,105,MANHATTAN,40.763846,-73.981468,1,range_interpolation,846,7th Ave,,,New York,NY,New York County,10019,US,TIGER/Line® dataset from the US Census Bureau
847 NEW LOTS AVENUE,305,BROOKLYN,40.706963,-74.011354,0.7,street_center,,New St,,,New York,NY,New York County,10005,US,TIGER/Line® dataset from the US Census Bureau
849 CROTONA PARK NORTH,206,BRONX,40.77387,-73.961667,0.9,range_interpolation,849,Park Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
849 CROTONA PARK NORTH,206,BRONX,40.77387,-73.961667,0.9,range_interpolation,849,Park Ave,,,New York,NY,New York County,10075,US,TIGER/Line® dataset from the US Census Bureau
85 ADELPHI STREET,302,BROOKLYN,40.695126,-73.972134,0.9,range_interpolation,85,Adelphi St,,,Brooklyn,NY,Kings County,11205,US,TIGER/Line® dataset from the US Census Bureau
85 ADELPHI STREET,302,BROOKLYN,40.695126,-73.972134,0.9,range_interpolation,85,Adelphi St,,,Brooklyn,NY,Kings County,11205,US,TIGER/Line® dataset from the US Census Bureau
85 CALYER STREET,301,BROOKLYN,40.727113,-73.957675,0.9,rooftop,85,Calyer St,,,Brooklyn,NY,Kings County,11222,US,City of New York
85 DEKALB AVENUE,302,BROOKLYN,40.725492,-73.98375,0.79,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
85 GATEWAY DRIVE,305,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
85 UTICA AVENUE,308,BROOKLYN,40.725492,-73.98375,0.79,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
85 WYTHE AVENUE,301,BROOKLYN,40.725492,-73.98375,0.79,nearest_rooftop_match,94,Ave,,,New York,NY,New York County,10009,US,City of New York
85-08 57 AVENUE,404,QUEENS,40.762487,-73.97325,0.8,nearest_rooftop_match,8,E 57th St,,,New York,NY,New York County,10022,US,City of New York
85-12 57 AVENUE,404,QUEENS,40.762323,-73.972856,0.8,nearest_rooftop_match,12,E 57th St,,,New York,NY,New York County,10022,US,City of New York
85-14 57 AVENUE,404,QUEENS,40.763283,-73.97514,0.8,nearest_rooftop_match,14,W 57th St,,,New York,NY,New York County,10019,US,City of New York
85-16 57 AVENUE,404,QUEENS,40.76426,-73.97599,0.8,range_interpolation,85,W 57th St,,,New York,NY,New York County,10019,US,TIGER/Line® dataset from the US Census Bureau
85-18 57 AVENUE,404,QUEENS,40.764585,-73.977414,0.78,nearest_rooftop_match,101,W 57th St,,,New York,NY,New York County,10019,US,City of New York
85-20 57 AVENUE,404,QUEENS,40.764585,-73.977414,0.78,nearest_rooftop_match,101,W 57th St,,,New York,NY,New York County,10019,US,City of New York
85-20 57 AVENUE,404,QUEENS,40.764585,-73.977414,0.78,nearest_rooftop_match,101,W 57th St,,,New York,NY,New York County,10019,US,City of New York
8516 AVENUE J,318,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
853 KENT AVENUE,303,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
853 KENT AVENUE,303,BROOKLYN,40.750422,-73.996328,0.5,place,,,,,New York,NY,New York County,10001,US,TIGER/Line® dataset from the US Census Bureau
857 LAFAYETTE AVENUE,303,BROOKLYN,40.691526,-73.938661,0.9,range_interpolation,857,Lafayette Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
857 LAFAYETTE AVENUE,303,BROOKLYN,40.691526,-73.938661,0.9,range_interpolation,857,Lafayette Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
857 LAFAYETTE AVENUE,303,BROOKLYN,40.691526,-73.938661,0.9,range_interpolation,857,Lafayette Ave,,,Brooklyn,NY,Kings County,11221,US,TIGER/Line® dataset from the US Census Bureau
859 LAFAYETTE AVENUE,303,BROOKLYN,40.691258,-73.938244,0.9,nearest_rooftop_match,858,Lafayette Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
859 LAFAYETTE AVENUE,303,BROOKLYN,40.691258,-73.938244,0.9,nearest_rooftop_match,858,Lafayette Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
859 LAFAYETTE AVENUE,303,BROOKLYN,40.691258,-73.938244,0.9,nearest_rooftop_match,858,Lafayette Ave,,,Brooklyn,NY,Kings County,11221,US,City of New York
