"job__","issued_date","expired_date","address","Borough","LOT","Bin","Block","c_b_no","LATITUDE","LONGITUDE","CENSUS_TRACT","geometry","name"
"X00499591-I1",2021-04-08 12:00:00,2021-07-20 12:00:00,"767 EAST  133 STREET","BRONX",56,2003738,2562,201,0,0,0,list(),NA
"M08023194-I1",2022-10-24 12:00:00,2023-10-24 04:00:00,"1522 1 AVENUE","MANHATTAN",50,1050357,1559,108,0,0,0,list(),NA
"B00503416-I1",2021-04-16 12:00:00,2022-04-16 04:00:00,"361 BEDFORD AVENUE","BROOKLYN",4,3805860,2444,301,0,0,0,list(),NA
"Q00414040-I1",2020-11-13 12:00:00,2021-11-13 05:00:00,"129-25 101 AVENUE","QUEENS",22,4605312,9473,409,0,0,0,list(),NA
"B00006542-I1",2018-10-03 12:00:00,2019-09-01 12:00:00,"15 EAST 19 STREET","BROOKLYN",202,3117126,5099,314,0,0,0,list(),NA
"B00784043-I1",2022-10-11 12:00:00,2023-10-11 04:00:00,"875 ERSKINE STREET","BROOKLYN",495,3429621,4586,305,0,0,0,list(),NA
"B00427516-I1",2020-11-19 12:00:00,2021-02-04 12:00:00,"35 NORTH ELLIOT PLACE","BROOKLYN",9,3057922,2027,302,0,0,0,list(),NA
"M00916822-I1",2023-08-10 12:00:00,2024-08-10 12:00:00,"350 WEST   44 STREET","MANHATTAN",56,1080874,1034,104,0,0,0,list(),NA
"B00674221-I1",2022-03-02 12:00:00,2023-03-02 05:00:00,"830 54 STREET","BROOKLYN",19,3139125,5672,312,0,0,0,list(),NA
"Q00629406-I1",2021-12-03 12:00:00,2022-12-03 05:00:00,"1863 STARR STREET","QUEENS",43,4081013,3395,405,0,0,0,list(),NA
"M00002197-I1",2017-11-10 12:00:00,2017-12-31 12:00:00,"145 BOWERY","MANHATTAN",9,1005635,423,103,0,0,0,list(),NA
"Q00126775-I1",2019-03-27 12:00:00,2020-03-27 12:00:00,"12-18 38 AVENUE","QUEENS",646,4624936,472,401,0,0,0,list(),NA
"B00743475-I1",2022-08-18 12:00:00,2023-08-18 04:00:00,"634 EAST 32 STREET","BROOKLYN",57,3114012,5006,317,0,0,0,list(),NA
"X00714599-I1",2022-04-08 12:00:00,2023-04-08 04:00:00,"78 WEST  170 STREET","BRONX",125,2003100,2506,204,0,0,0,list(),NA
"M08046561-I1",2022-12-03 12:00:00,2023-12-03 05:00:00,"1638 PARK AVENUE","MANHATTAN",33,1091715,1622,111,0,0,0,list(),NA
"B00102343-I1",2018-12-13 12:00:00,2019-12-13 12:00:00,"302 BROADWAY","BROOKLYN",1,3059663,2142,301,0,0,0,list(),NA
"B00264396-I1",2019-11-18 12:00:00,2020-11-18 05:00:00,"193 VERONICA PLACE","BROOKLYN",20,3117968,5137,317,0,0,0,list(),NA
"B00003010-I1",2017-11-30 12:00:00,2018-09-17 12:00:00,"507 EVERGREEN AVENUE","BROOKLYN",9,3077205,3375,304,0,0,0,list(),NA
"B08031075-I1",2022-11-01 12:00:00,2023-11-01 04:00:00,"352 EAST    5 STREET","BROOKLYN",71,3124669,5337,312,0,0,0,list(),NA
"B00567421-I1",2021-08-02 12:00:00,2022-08-02 04:00:00,"2700 ATLANTIC AVENUE","BROOKLYN",12,3326746,3689,305,0,0,0,list(),NA
"M00058661-I1",2018-07-03 12:00:00,2019-06-11 12:00:00,"558 WEST 161 STREET","MANHATTAN",119,1062851,2119,112,0,0,0,list(),NA
"B00164270-I1",2019-05-09 12:00:00,2020-11-30 12:00:00,"100 16 STREET","BROOKLYN",30,3426826,1051,307,0,0,0,list(),NA
"B00075022-I1",2018-11-07 12:00:00,2019-11-07 12:00:00,"109 MONTGOMERY STREET","BROOKLYN",61,3029723,1190,309,0,0,0,list(),NA
"X00830769-I1",2023-02-24 12:00:00,2023-09-21 12:00:00,"4855 BALDWIN STREET","BRONX",110,2072303,5130,212,0,0,0,list(),NA
"B00590019-I1",2021-09-27 12:00:00,2022-09-27 04:00:00,"1714 EAST    9 STREET","BROOKLYN",14,3177548,6665,315,0,0,0,list(),NA
"M00206426-I1",2019-09-23 12:00:00,2020-09-23 12:00:00,"201 WEST 54 STREET","MANHATTAN",29,1024852,1026,105,0,0,0,list(),NA
"X00832983-I1",2023-02-24 12:00:00,2024-01-25 05:00:00,"219 EAST 203 STREET","BRONX",36,2017274,3309,207,0,0,0,list(),NA
"B00550779-I1",2021-07-08 12:00:00,2022-04-01 12:00:00,"37 GARNET STREET","BROOKLYN",42,3008172,478,306,0,0,0,list(),NA
"X00689819-I1",2022-03-03 12:00:00,2023-01-23 05:00:00,"1140 WHEELER AVENUE","BRONX",22,2023820,3739,209,0,0,0,list(),NA
"X00951800-I1",2023-10-26 12:00:00,2024-06-27 04:00:00,"1571 JARVIS AVENUE","BRONX",12,2074869,5401,NA,0,0,0,list(),NA
"X00300023-I1",2020-01-21 12:00:00,2020-03-17 12:00:00,"1560 SHAKESPEARE AVENUE","BRONX",148,2008682,2872,205,0,0,0,list(),NA
"B00804703-I1",2023-01-11 12:00:00,2024-01-11 05:00:00,"470 KENT AVENUE","BROOKLYN",1,3251678,2134,301,0,0,0,list(),NA
"B00438374-I1",2020-12-09 12:00:00,2021-12-09 05:00:00,"1255 DECATUR STREET","BROOKLYN",50,3326352,3430,304,0,0,0,list(),NA
"X00448231-I1",2021-01-07 12:00:00,2022-01-07 05:00:00,"2308 ANDREWS AVENUE NORTH","BRONX",92,2014754,3218,207,0,0,0,list(),NA
"X00831885-I1",2023-07-14 12:00:00,2024-07-14 04:00:00,"78 WEST 170 STREET","BRONX",125,2003100,2506,204,0,0,0,list(),NA
"B00793552-I1",2022-09-07 12:00:00,2023-09-07 04:00:00,"424 CARROLL STREET","BROOKLYN",1,3429585,453,306,0,0,0,list(),NA
"B00870087-I1",2023-05-24 12:00:00,2024-05-24 04:00:00,"353 AMBOY STREET","BROOKLYN",24,3424483,3586,316,0,0,0,list(),NA
"B00637370-I1",2021-11-29 12:00:00,2022-11-29 05:00:00,"76 LINDEN BOULEVARD","BROOKLYN",48,3387918,5086,314,0,0,0,list(),NA
"X00686341-I1",2022-02-26 12:00:00,2023-02-26 05:00:00,"2678 CRESTON AVENUE","BRONX",9,2017412,3314,207,0,0,0,list(),NA
"S00539956-I1",2021-06-30 12:00:00,2022-04-01 12:00:00,"49 JACKSON STREET","STATEN ISLAND",65,5013523,515,501,0,0,0,list(),NA
"B00220144-I1",2019-09-06 12:00:00,2019-11-14 12:00:00,"651 FULTON STREET","BROOKLYN",45,3345162,2095,302,0,0,0,list(),NA
"B00739458-I1",2022-05-19 12:00:00,2023-05-19 04:00:00,"27 MONTROSE AVENUE","BROOKLYN",42,3071059,3049,301,0,0,0,list(),NA
"M00336747-I1",2020-08-26 12:00:00,2021-03-30 12:00:00,"565 WEST 170 STREET","MANHATTAN",27,1063045,2127,112,0,0,0,list(),NA
"M00085212-I1",2018-10-16 12:00:00,2018-12-14 12:00:00,"1232 MADISON AVENUE","MANHATTAN",56,1046961,1500,108,0,0,0,list(),NA
"S00803402-I1",2022-12-30 12:00:00,2023-05-14 04:00:00,"533 CLOVE ROAD","STATEN ISLAND",22,5008414,309,501,0,0,0,list(),NA
"X00398889-I1",2020-10-19 12:00:00,2021-10-12 04:00:00,"1820 EDISON AVENUE","BRONX",5,2046566,4194,210,0,0,0,list(),NA
"M00260119-I1",2020-02-28 12:00:00,2021-01-01 12:00:00,"16 EAST 16 STREET","MANHATTAN",39,1016077,843,105,0,0,0,list(),NA
"X00853878-I1",2023-07-17 12:00:00,2024-06-27 04:00:00,"189 EAST  205 STREET","BRONX",51,2130691,3312,207,0,0,0,list(),NA
"Q00064286-I1",2018-07-26 12:00:00,2019-07-26 12:00:00,"106-35 150 STREET","QUEENS",10,4215683,10120,412,0,0,0,list(),NA
"B08005794-I1",2022-09-23 12:00:00,2023-09-23 04:00:00,"102 VANDERBILT STREET","BROOKLYN",1,3253166,5270,307,0,0,0,list(),NA
"B00003637-I1",2017-12-21 12:00:00,2017-12-31 12:00:00,"1720 86 STREET","BROOKLYN",47,3803714,6366,311,0,0,0,list(),NA
"X00080339-I1",2018-09-20 12:00:00,2019-09-20 12:00:00,"1180 FULTON AVENUE","BRONX",1,2128904,2611,203,0,0,0,list(),NA
"M00714219-I1",2022-04-07 12:00:00,2023-04-07 04:00:00,"174 WEST  225 STREET","MANHATTAN",63,1064526,2215,208,0,0,0,list(),NA
"B07996726-I1",2022-10-25 12:00:00,2023-10-25 04:00:00,"167 PLYMOUTH STREET","BROOKLYN",1,3000011,20,302,0,0,0,list(),NA
"M00941647-I1",2023-10-25 12:00:00,2024-10-06 12:00:00,"558 RIVERSIDE DRIVE","MANHATTAN",72,1805054,1995,NA,0,0,0,list(),NA
"B00919749-I1",2023-08-17 12:00:00,2024-08-17 04:00:00,"499 PENNSYLVANIA AVENUE","BROOKLYN",5,3429357,3806,305,0,0,0,list(),NA
"B00339597-I1",2020-04-08 12:00:00,2021-04-08 04:00:00,"361 BEDFORD AVENUE","BROOKLYN",4,3805860,2444,301,0,0,0,list(),NA
"M00934495-I1",2023-09-20 12:00:00,2024-09-20 12:00:00,"1693 2 AVENUE","MANHATTAN",28,1091792,1533,NA,0,0,0,list(),NA
"Q00229736-I1",2019-09-19 12:00:00,2020-09-19 04:00:00,"137-61 NORTHERN BOULEVARD","QUEENS",29,4112163,4960,407,0,0,0,list(),NA
"S00542273-I1",2021-06-21 12:00:00,2022-06-21 04:00:00,"2234 RICHMOND TERRACE","STATEN ISLAND",62,5025551,1084,501,0,0,0,list(),NA
"B00102500-I1",2018-11-23 12:00:00,2019-11-23 12:00:00,"8136 BAY 16 STREET","BROOKLYN",44,3164592,6313,311,0,0,0,list(),NA
"B00000819-I1",2017-11-08 12:00:00,2018-05-04 12:00:00,"66 MAUJER STREET","BROOKLYN",12,3069667,2792,301,0,0,0,list(),NA
"X01000876-I1",2024-02-12 12:00:00,2024-08-14 12:00:00,"2500 BARKER AVENUE","BRONX",7,2051283,4428,211,0,0,0,list(),NA
"B00266063-I1",2019-11-21 12:00:00,2020-11-21 05:00:00,"67 BUSHWICK AVENUE","BROOKLYN",3,3070386,2919,301,0,0,0,list(),NA
"B00093599-I1",2018-11-08 12:00:00,2019-11-08 12:00:00,"157 LEXINGTON AVENUE","BROOKLYN",51,3848381,1968,303,0,0,0,list(),NA
"X00826614-I1",2023-02-10 12:00:00,2024-02-08 05:00:00,"1081 ANDERSON AVENUE","BRONX",22,2800176,2509,204,0,0,0,list(),NA
"Q00643463-I1",2021-12-14 12:00:00,2022-03-08 05:00:00,"106-35 150 STREET","QUEENS",10,4215683,10120,412,0,0,0,list(),NA
"B00144621-I1",2019-03-28 12:00:00,2019-04-19 12:00:00,"25 JUNIUS STREET","BROOKLYN",15,3850138,3679,316,0,0,0,list(),NA
"B00925388-I1",2023-09-12 12:00:00,2024-09-12 04:00:00,"608 OCEAN AVENUE","BROOKLYN",66,3426342,5100,314,0,0,0,list(),NA
"Q00119100-I1",2019-01-15 12:00:00,2019-03-15 12:00:00,"102-05 ROOSEVELT AVENUE","QUEENS",52,4044378,1770,403,0,0,0,list(),NA
"M00485964-I1",2021-03-15 12:00:00,2022-02-06 12:00:00,"1661 MADISON AVENUE","MANHATTAN",52,1051624,1616,111,0,0,0,list(),NA
"Q00112652-I1",2019-10-10 12:00:00,2020-10-10 04:00:00,"2308 30 DRIVE","QUEENS",28,4006694,570,401,0,0,0,list(),NA
"Q00207423-I1",2019-08-16 12:00:00,2020-08-16 04:00:00,"108-50 ROOSEVELT AVENUE","QUEENS",31,4049197,1996,404,0,0,0,list(),NA
"Q08047071-I1",2022-12-02 12:00:00,2023-12-02 05:00:00,"213-41 38 AVENUE","QUEENS",45,4136568,6176,411,0,0,0,list(),NA
"B00150717-I1",2019-04-10 12:00:00,2019-08-06 12:00:00,"1240 39 STREET","BROOKLYN",21,3123072,5293,312,0,0,0,list(),NA
"Q00884336-I1",2023-08-14 12:00:00,2024-08-14 04:00:00,"107-01 PARK LANE SOUTH","QUEENS",1,4835882,3312,NA,0,0,0,list(),NA
"M00129002-I1",2019-04-11 12:00:00,2020-04-01 12:00:00,"1337 3 AVENUE","MANHATTAN",1,1081423,1431,108,0,0,0,list(),NA
"B00366804-I1",2020-07-07 12:00:00,2021-07-07 04:00:00,"55 STAGG STREET","BROOKLYN",45,3827554,3023,301,0,0,0,list(),NA
"B00399128-I1",2020-09-15 12:00:00,2021-09-15 04:00:00,"3121 OCEAN AVENUE","BROOKLYN",72,3247065,8776,315,0,0,0,list(),NA
"B08028151-I1",2022-10-27 12:00:00,2023-10-27 12:00:00,"630 GRAND STREET","BROOKLYN",10,3069562,2787,301,0,0,0,list(),NA
"B00869639-I1",2023-05-04 12:00:00,2024-04-01 12:00:00,"104 FROST STREET","BROOKLYN",13,3068159,2738,301,0,0,0,list(),NA
"X00992146-I1",2024-02-08 12:00:00,2024-12-31 12:00:00,"408 EAST  153 STREET","BRONX",77,2130674,2374,201,0,0,0,list(),NA
"X00808869-I1",2023-01-09 12:00:00,2024-01-09 05:00:00,"2040 MC GRAW AVENUE","BRONX",163,2028960,3932,209,0,0,0,list(),NA
"X08022584-I1",2022-11-15 12:00:00,2023-11-15 05:00:00,"2769 CRESTON AVENUE","BRONX",139,2017549,3318,207,0,0,0,list(),NA
"B00129598-I1",2019-02-11 12:00:00,2019-07-17 12:00:00,"1118 FULTON STREET","BROOKLYN",36,3057715,2016,303,0,0,0,list(),NA
"M00084441-I1",2018-10-10 12:00:00,2019-10-10 12:00:00,"507 EAST 59 STREET","MANHATTAN",7,1046249,1474,108,0,0,0,list(),NA
"B00732064-I1",2022-05-09 12:00:00,2023-01-13 12:00:00,"293 14 STREET","BROOKLYN",58,3023480,1035,306,0,0,0,list(),NA
"B00354129-I1",2020-06-05 12:00:00,2021-06-05 04:00:00,"61 GREEN STREET","BROOKLYN",7501,3330048,2511,301,0,0,0,list(),NA
"M00098648-I1",2018-11-13 12:00:00,2018-12-14 12:00:00,"351 2 AVENUE","MANHATTAN",29,1019618,901,106,0,0,0,list(),NA
"Q00534556-I1",2021-06-10 12:00:00,2022-03-31 12:00:00,"55-01 2 STREET","QUEENS",3,4436570,11,402,0,0,0,list(),NA
"M00253906-I1",2019-10-29 12:00:00,2020-10-29 04:00:00,"417 PARK AVENUE","MANHATTAN",69,1036494,1309,105,0,0,0,list(),NA
"B00100275-I1",2018-11-30 12:00:00,2019-11-30 12:00:00,"813 GREENE AVENUE","BROOKLYN",74,3817188,1615,303,0,0,0,list(),NA
"B00896538-I1",2023-07-07 12:00:00,2024-07-07 04:00:00,"408 HAWTHORNE STREET","BROOKLYN",16,3429493,4820,309,0,0,0,list(),NA
"X00360724-I1",2020-06-25 12:00:00,2021-06-25 04:00:00,"3080 DECATUR AVENUE","BRONX",30,2017885,3331,207,0,0,0,list(),NA
"Q00001040-I1",2017-11-08 12:00:00,2018-11-03 12:00:00,"30-85 VERNON BOULEVARD","QUEENS",12,4833588,504,401,0,0,0,list(),NA
"Q00819914-I1",2023-01-30 12:00:00,2024-01-30 05:00:00,"148-15 89 AVENUE","QUEENS",60,4310504,9693,412,0,0,0,list(),NA
"B00667690-I1",2022-02-01 12:00:00,2023-02-01 05:00:00,"544 CARROLL STREET","BROOKLYN",13,3429409,456,306,0,0,0,list(),NA
"B00818846-I1",2023-02-02 12:00:00,2024-02-02 05:00:00,"89 MALCOLM X BOULEVARD","BROOKLYN",10,3044134,1622,303,0,0,0,list(),NA
"B00554246-I1",2021-07-18 12:00:00,2022-07-18 04:00:00,"645 5 AVENUE","BROOKLYN",6,3017071,879,307,0,0,0,list(),NA
"B00393640-I1",2020-10-27 12:00:00,2021-10-27 04:00:00,"540 WAVERLY AVENUE","BROOKLYN",60,3335096,2011,302,0,0,0,list(),NA
"Q00653784-I1",2022-06-14 12:00:00,2023-06-14 04:00:00,"112-02 14 ROAD","QUEENS",1,4098101,4064,407,0,0,0,list(),NA
"Q00831053-I1",2023-02-22 12:00:00,2023-12-09 05:00:00,"55-04 102 STREET","QUEENS",45,4047655,1939,404,0,0,0,list(),NA
"B00123198-I1",2019-01-25 12:00:00,2019-07-17 12:00:00,"445 BLAKE AVENUE","BROOKLYN",3,3426500,3763,316,0,0,0,list(),NA
"Q00419215-I1",2020-10-30 12:00:00,2021-10-30 12:00:00,"12-16 30 AVENUE","QUEENS",29,4005655,515,401,0,0,0,list(),NA
"M00081302-I1",2018-09-25 12:00:00,2019-04-01 12:00:00,"323 EAST 61 STREET","MANHATTAN",113,1088774,1436,108,0,0,0,list(),NA
"B08009240-I1",2022-11-15 12:00:00,2023-11-02 04:00:00,"260 ROCKAWAY AVENUE","BROOKLYN",38,3429189,1448,316,0,0,0,list(),NA
"M00725775-I1",2022-04-29 12:00:00,2023-04-29 04:00:00,"348 WEST   44 STREET","MANHATTAN",56,1080873,1034,104,0,0,0,list(),NA
"B00308982-I1",2020-02-19 12:00:00,2021-02-19 05:00:00,"738 5 AVENUE","BROOKLYN",40,3009554,649,307,0,0,0,list(),NA
"M00725606-I1",2022-04-29 12:00:00,2023-04-29 04:00:00,"346 WEST   44 STREET","MANHATTAN",55,1024975,1034,104,0,0,0,list(),NA
"B00520935-I1",2021-05-13 12:00:00,2022-03-31 12:00:00,"688 JEFFERSON AVENUE","BROOKLYN",37,3045825,1656,303,0,0,0,list(),NA
"B00039613-I1",2018-09-14 12:00:00,2019-09-14 12:00:00,"2004 NOSTRAND AVENUE","BROOKLYN",60,3121065,5231,314,0,0,0,list(),NA
"B00065860-I1",2018-08-16 12:00:00,2019-08-16 12:00:00,"646 GREENE AVENUE","BROOKLYN",31,3817177,1800,303,0,0,0,list(),NA
"B00783648-I1",2022-07-29 12:00:00,2023-07-29 04:00:00,"825 WILLOUGHBY AVENUE","BROOKLYN",154,3428599,1589,303,0,0,0,list(),NA
"Q08039872-I1",2022-11-20 12:00:00,2023-11-20 05:00:00,"44-14 DOUGLASTON PARKWAY","QUEENS",25,4542820,8092,411,0,0,0,list(),NA
"B00877111-I1",2023-09-11 12:00:00,2024-07-01 04:00:00,"2019 NOSTRAND AVENUE","BROOKLYN",41,3336203,5005,317,0,0,0,list(),NA
"S00508821-I1",2021-08-31 12:00:00,2022-08-31 04:00:00,"632 MIDLAND AVENUE","STATEN ISLAND",26,5055032,3875,502,0,0,0,list(),NA
"Q00709044-I1",2023-03-30 12:00:00,2024-03-30 12:00:00,"40-22 61 STREET","QUEENS",58,4031426,1335,402,0,0,0,list(),NA
"M00453463-I1",2021-01-15 12:00:00,2022-01-15 05:00:00,"116 10 AVENUE","MANHATTAN",2,1012546,715,104,0,0,0,list(),NA
"M00336287-I1",2021-05-18 12:00:00,2022-04-01 04:00:00,"140 WEST 117 STREET","MANHATTAN",51,1057416,1901,110,0,0,0,list(),NA
"X00777339-I1",2022-07-20 12:00:00,2023-06-27 04:00:00,"2001 CRESTON AVENUE","BRONX",79,2092047,2807,205,0,0,0,list(),NA
"B00006714-I1",2018-07-23 12:00:00,2018-10-06 12:00:00,"622 MADISON STREET","BROOKLYN",31,3834883,1645,303,0,0,0,list(),NA
"B00568845-I1",2021-08-05 12:00:00,2022-08-05 04:00:00,"16 19 STREET","BROOKLYN",13,3429762,635,307,0,0,0,list(),NA
"B00727822-I1",2022-04-29 12:00:00,2023-02-11 05:00:00,"190 16 STREET","BROOKLYN",21,3024179,1053,307,0,0,0,list(),NA
"B00814141-I1",2023-01-31 12:00:00,2024-01-06 05:00:00,"844 BEDFORD AVENUE","BROOKLYN",47,3054768,1900,303,0,0,0,list(),NA
"M00098661-I1",2018-11-13 12:00:00,2018-12-14 12:00:00,"353 2 AVENUE","MANHATTAN",30,1019619,901,106,0,0,0,list(),NA
"X00322912-I1",2020-02-28 12:00:00,2021-02-28 05:00:00,"1745 WEST FARMS ROAD","BRONX",25,2094604,3015,203,0,0,0,list(),NA
"B00695767-I1",2022-03-22 12:00:00,2023-03-22 04:00:00,"9215 FLATLAND AVENUE","BROOKLYN",7,3229552,8180,318,0,0,0,list(),NA
"Q00875303-I1",2023-06-28 12:00:00,2024-06-28 04:00:00,"85-16 57 AVENUE","QUEENS",3,4607371,2882,404,0,0,0,list(),NA
"B00313847-I1",2020-02-18 12:00:00,2021-02-18 05:00:00,"57 CATON PLACE","BROOKLYN",4,3124075,5322,307,0,0,0,list(),NA
"B08007836-I1",2022-09-23 12:00:00,2023-09-23 04:00:00,"1609 47 STREET","BROOKLYN",86,3128658,5437,312,0,0,0,list(),NA
"X00192113-I1",2020-07-16 12:00:00,2021-07-16 04:00:00,"1769 JEROME AVENUE","BRONX",163,2090447,2861,205,0,0,0,list(),NA
"B00428088-I1",2020-11-23 12:00:00,2021-09-21 04:00:00,"299 MOTHER GASTON BOULEVARD","BROOKLYN",6,3844843,3692,316,0,0,0,list(),NA
"B00726763-I1",2022-07-12 12:00:00,2023-07-12 04:00:00,"310 NORTH    7 STREET","BROOKLYN",20,3062142,2331,301,0,0,0,list(),NA
"B00855062-I1",2023-04-06 12:00:00,2023-11-06 12:00:00,"794 BEDFORD AVENUE","BROOKLYN",71,3054235,1886,303,0,0,0,list(),NA
"B00714408-I1",2022-04-08 12:00:00,2023-04-08 04:00:00,"189 MILLER AVENUE","BROOKLYN",46,3389512,3946,305,0,0,0,list(),NA
"M00376712-I1",2020-07-28 12:00:00,2021-07-28 04:00:00,"115 WEST 95 STREET","MANHATTAN",25,1032606,1226,107,0,0,0,list(),NA
"X00501171-I1",2021-04-14 12:00:00,2022-04-14 04:00:00,"3229 PERRY AVENUE","BRONX",255,2813270,3342,207,0,0,0,list(),NA
"Q00446224-I1",2022-03-24 12:00:00,2022-09-20 04:00:00,"23-09 BROADWAY","QUEENS",21,4623428,567,401,0,0,0,list(),NA
"B00899743-I1",2024-01-09 12:00:00,2024-11-19 12:00:00,"450 EAST 26 STREET","BROOKLYN",51,3120381,5212,317,0,0,0,list(),NA
"Q00839257-I1",2023-03-14 12:00:00,2024-03-14 04:00:00,"25-25 31 AVENUE","QUEENS",5,4007079,578,401,0,0,0,list(),NA
"Q00882745-I1",2023-06-01 12:00:00,2024-06-01 04:00:00,"93-54 QUEENS BOULEVARD","QUEENS",110,4072036,3078,406,0,0,0,list(),NA
"B00449866-I1",2021-01-26 12:00:00,2022-01-26 05:00:00,"308 LINDEN BOULEVARD","BROOKLYN",39,3108513,4868,317,0,0,0,list(),NA
"B00925279-I1",2023-09-11 12:00:00,2024-09-11 04:00:00,"170 MARCY AVENUE","BROOKLYN",27,3335971,2460,301,0,0,0,list(),NA
"Q00932595-I1",2023-09-15 12:00:00,2024-05-26 04:00:00,"42 - 50 65 PLACE","QUEENS",21,4031699,1342,NA,0,0,0,list(),NA
"B00898628-I1",2023-08-07 12:00:00,2024-01-06 05:00:00,"194 WALWORTH STREET","BROOKLYN",38,3429499,1763,303,0,0,0,list(),NA
"B00605652-I1",2021-10-08 12:00:00,2022-10-08 04:00:00,"9 CHAPEL STREET","BROOKLYN",1,3429208,118,302,0,0,0,list(),NA
"B00390067-I1",2020-08-26 12:00:00,2021-08-26 04:00:00,"2315 AVENUE I","BROOKLYN",3,3206277,7569,314,0,0,0,list(),NA
"Q00599360-I1",2021-09-25 12:00:00,2022-09-25 04:00:00,"28-15 35 STREET","QUEENS",15,4009201,629,401,0,0,0,list(),NA
"X00388586-I1",2020-08-24 12:00:00,2021-08-24 04:00:00,"299 EAST 161 STREET","BRONX",49,2001940,2421,204,0,0,0,list(),NA
"B00894348-I1",2023-07-07 12:00:00,2024-02-04 12:00:00,"452 BERRY STREET","BROOKLYN",123,3392477,2156,301,0,0,0,list(),NA
"Q00260586-I1",2019-11-13 12:00:00,2020-11-13 05:00:00,"45-30 PEARSON STREET","QUEENS",51,4000722,85,402,0,0,0,list(),NA
"X00712221-I1",2022-04-26 12:00:00,2023-04-26 04:00:00,"812 EAST  165 STREET","BRONX",28,2005017,2678,203,0,0,0,list(),NA
"M00371495-I1",2020-07-27 12:00:00,2021-07-27 04:00:00,"118 10 AVENUE","MANHATTAN",3,1012547,715,104,0,0,0,list(),NA
"B00648265-I1",2021-12-28 12:00:00,2022-12-28 05:00:00,"15 HANOVER PLACE","BROOKLYN",3,3000462,161,302,0,0,0,list(),NA
"M00716381-I1",2022-04-25 12:00:00,2023-04-25 04:00:00,"356 EAST   78 STREET","MANHATTAN",30,1080482,1452,108,0,0,0,list(),NA
"B00012432-I1",2018-02-06 12:00:00,2018-09-26 12:00:00,"115 STANWIX STREET","BROOKLYN",21,3827614,3139,304,0,0,0,list(),NA
"X00749092-I1",2022-06-07 12:00:00,2023-06-07 04:00:00,"2958 MARION AVENUE","BRONX",7,2016570,3285,207,0,0,0,list(),NA
"Q00498159-I1",2021-04-21 12:00:00,2022-04-21 04:00:00,"4-99 44 DRIVE","QUEENS",23,4436845,489,402,0,0,0,list(),NA
"M00059214-I1",2018-08-13 12:00:00,2019-06-28 12:00:00,"29 3 AVENUE","MANHATTAN",6,1091804,464,103,0,0,0,list(),NA
"Q00352343-I1",2020-06-05 12:00:00,2021-03-31 12:00:00,"23-16 45 AVENUE","QUEENS",5,4000680,80,402,0,0,0,list(),NA
"M00971011-I1",2023-12-08 12:00:00,2024-11-06 12:00:00,"501 9 AVENUE","MANHATTAN",35,1091787,735,NA,0,0,0,list(),NA
"X08045432-I1",2022-12-01 12:00:00,2023-06-01 04:00:00,"1254 FTELEY AVENUE","BRONX",13,2130747,3781,209,0,0,0,list(),NA
"B00990423-I1",2024-01-18 12:00:00,2024-11-19 12:00:00,"123 MESEROLE AVENUE","BROOKLYN",33,3065351,2597,301,0,0,0,list(),NA
"B08043698-I1",2022-12-02 12:00:00,2023-11-06 12:00:00,"55 BORINQUEN PLACE","BROOKLYN",24,3413964,2421,301,0,0,0,list(),NA
"Q00752193-I1",2022-06-13 12:00:00,2023-06-13 04:00:00,"135-01 35 AVENUE","QUEENS",1,4112000,4950,407,0,0,0,list(),NA
"M00681602-I1",2022-05-06 12:00:00,2023-05-06 04:00:00,"3761 10 AVENUE","MANHATTAN",1,1064487,2198,112,0,0,0,list(),NA
"X00527640-I1",2021-06-07 12:00:00,2022-06-07 04:00:00,"171 EAST  205 STREET","BRONX",67,2017391,3312,207,0,0,0,list(),NA
"M00143470-I1",2019-03-20 12:00:00,2020-09-30 01:00:00,"16 FULTON STREET","MANHATTAN",1,1089906,74,101,0,0,0,list(),NA
"M00085199-I1",2019-01-25 12:00:00,2019-07-06 12:00:00,"1228 MADISON AVENUE","MANHATTAN",54,1046959,1500,108,0,0,0,list(),NA
"X00913479-I1",2023-08-09 12:00:00,2024-06-27 04:00:00,"1771 WEEKS AVENUE","BRONX",39,2007429,2796,205,0,0,0,list(),NA
"B08045716-I1",2023-01-11 12:00:00,2023-12-19 05:00:00,"467 GRAND STREET","BROOKLYN",31,3062740,2387,301,0,0,0,list(),NA
"B00573125-I1",2022-05-13 12:00:00,2023-05-13 04:00:00,"6312 13 AVENUE","BROOKLYN",2,3428805,5739,310,0,0,0,list(),NA
"B00361427-I1",2020-06-25 12:00:00,2021-04-08 04:00:00,"857 LAFAYETTE AVENUE","BROOKLYN",62,3043368,1605,303,0,0,0,list(),NA
"M00554151-I1",2021-07-20 12:00:00,2022-03-08 05:00:00,"144 WEST  129 STREET","MANHATTAN",53,1057962,1913,110,0,0,0,list(),NA
"B00078218-I1",2018-09-27 12:00:00,2019-04-01 12:00:00,"49 SHEFFIELD AVENUE","BROOKLYN",5,3338537,3669,305,0,0,0,list(),NA
"M08001391-I1",2022-09-14 12:00:00,2023-09-14 04:00:00,"22 EAST  103 STREET","MANHATTAN",58,1074156,1608,111,0,0,0,list(),NA
